"","year","country","boat","volume","type","long","lat","distance"
"1485",1871,"uk –","83","97611","steamboat",-3.2765752,54.7023545,"1572.85537912 km"
"1486",1871,"low countries","12","3752","vessel",NA,NA,NA
"1487",1871,"low countries","6","2958","steamboat",NA,NA,NA
"1488",1871,"belgium","5","1936","vessel",4.66696,50.6407351,"874.632188249 km"
"1489",1871,"belgium","8","8880","steamboat",4.66696,50.6407351,"874.632188249 km"
"1490",1871,"hamburg","3","578","vessel",10.000654,53.5503414,"919.635267353 km"
"1491",1871,"bremen","1","258","vessel",NA,NA,NA
"1492",1871,"denmark","","","vessel",10.3333283,55.670249,"1140.48513829 km"
"1493",1871,"sweden and norway","1","310","vessel",17.3117254,62.3938656,"1877.3431426 km"
"1494",1871,"russia baltic sea ","4","707","vessel",31.8980926,60.3351479,"2023.19929035 km"
"1495",1871,"russia black sea","8","2420","vessel",85.0188107,56.4834029,"4898.56295882 km"
"1496",1871,"russia black sea","11","8563","steamboat",85.0188107,56.4834029,"4898.56295882 km"
"1497",1871,"turkey","302","49407","vessel",34.9249653,38.9597594,"1888.62396614 km"
"1498",1871,"turkey","226","133024","steamboat",34.9249653,38.9597594,"1888.62396614 km"
"1499",1871,"turkey","1","680","steamboat",34.9249653,38.9597594,"1888.62396614 km"
"1500",1871,"turkey","","","steamboat",34.9249653,38.9597594,"1888.62396614 km"
"1501",1871,"egypt","36","14979","vessel",29.2675469,26.2540493,"2556.17720792 km"
"1502",1871,"egypt","53","68939","steamboat",29.2675469,26.2540493,"2556.17720792 km"
"1503",1871,"tripoli","3","340","vessel",13.4141472054,32.77325405,"1429.91387314 km"
"1504",1871,"usa","17","8649","vessel",-100.4458824,39.7837304,"8503.50783997 km"
"1505",1871,"usa","5","4565","steamboat",-100.4458824,39.7837304,"8503.50783997 km"
"1506",1871,"brazil","78","18097","vessel",-53.1999999,-10.3333332,"9098.17641607 km"
"1507",1871,"asian uk","8","7165","vessel",0.101622167247,52.2049696,"1235.5292921 km"
"1508",1871,"","","","vessel",NA,NA,NA
"1509",1871,"total","6500","463761","vessel",10.0380537862,48.4055831,"417.452581931 km"
"1510",1871,"total","1789","353834","steamboat",10.0380537862,48.4055831,"417.452581931 km"
"1511",1871,"total general","8289","1017595","vessel",120.8991416,14.2884022,"10167.4794185 km"
"2514",1872,"austria","4340","15741","vessel",13.199959,47.2000338,"177.792924595 km"
"2515",1872,"austria","907","84671","steamboat",13.199959,47.2000338,"177.792924595 km"
"2516",1872,"veneto","573","15760","vessel",11.8665254,45.6476663,"148.427248 km"
"2517",1872,"veneto","245","83603","steamboat",11.8665254,45.6476663,"148.427248 km"
"2518",1872,"romagna e marche","353","16847","vessel",11.7434454,44.1882823,"228.039042318 km"
"2519",1872,"romagna e marche","52","10493","steamboat",11.7434454,44.1882823,"228.039042318 km"
"2520",1872,"neaples","454","22660","vessel",NA,NA,NA
"2521",1872,"neaples","5","2718","steamboat",NA,NA,NA
"2522",1872,"sicily","169","34989","vessel",14.155048,37.587794,"896.011387699 km"
"2523",1872,"sicily","","","steamboat",14.155048,37.587794,"896.011387699 km"
"2524",1872,"toscana","5","1875","vessel",11.1389204,43.4586541,"320.934988239 km"
"2525",1872,"toscana","1","","steamboat",11.1389204,43.4586541,"320.934988239 km"
"2526",1872,"sardegna","14","3497","vessel",9.0305773,40.0912813,"728.621829822 km"
"2527",1872,"sardegna","","","steamboat",9.0305773,40.0912813,"728.621829822 km"
"2528",1872,"italy","29","902","vessel",12.674297,42.6384261,"345.931655311 km"
"2529",1872,"ionic islands","60","4745","vessel",-71.0961639,42.452318,"6475.15521572 km"
"2530",1872,"ionic islands","2","600","steamboat",-71.0961639,42.452318,"6475.15521572 km"
"2531",1872,"greece","244","33162","vessel",21.9999569,39.000041,"1001.80063751 km"
"2532",1872,"greece","4","1786","steamboat",21.9999569,39.000041,"1001.80063751 km"
"2533",1872,"mediterranean france","205","62340","vessel",5.4404587,43.2353442,"714.930492968 km"
"2534",1872,"mediterranean france","53","25308","steamboat",5.4404587,43.2353442,"714.930492968 km"
"2535",1872,"atlantic france","77","33585","vessel",4.8406848,44.1211642,"725.242647921 km"
"2536",1872,"algeria","10","3084","vessel",2.9999825,28.0000272,"2176.99823126 km"
"2537",1872,"algeria","1","522","steamboat",2.9999825,28.0000272,"2176.99823126 km"
"2538",1872,"spain","9","1744","vessel",-4.0031039,40.0028028,"1578.55733565 km"
"2539",1872,"spain","1","618","steamboat",-4.0031039,40.0028028,"1578.55733565 km"
"2540",1872,"uk – malta","12","1520","vessel",-0.3402597,51.8246673,"1241.21185177 km"
"2541",1872,"uk – malta","5","2958","steamboat",-0.3402597,51.8246673,"1241.21185177 km"
"2542",1872,"uk – gibraltar –","2","438","vessel",-0.90223,51.791921,"1273.97556484 km"
"2543",1872,"uk – gibraltar –","","","steamboat",-0.90223,51.791921,"1273.97556484 km"
"2544",1872,"uk –","21","6305","vessel",-3.2765752,54.7023545,"1572.85537912 km"
"2545",1872,"uk –","83","90076","steamboat",-3.2765752,54.7023545,"1572.85537912 km"
"2546",1872,"low countries","11","2557","vessel",NA,NA,NA
"2547",1872,"low countries","5","2642","steamboat",NA,NA,NA
"2548",1872,"belgium","1","320","vessel",4.66696,50.6407351,"874.632188249 km"
"2549",1872,"hamburg","6","737","vessel",10.000654,53.5503414,"919.635267353 km"
"2550",1872,"denmark","1","96","vessel",10.3333283,55.670249,"1140.48513829 km"
"2551",1872,"sweden and norway","1","211","vessel",17.3117254,62.3938656,"1877.3431426 km"
"2552",1872,"russia baltic sea ","4","687","vessel",31.8980926,60.3351479,"2023.19929035 km"
"2553",1872,"russia black sea","8","3066","vessel",85.0188107,56.4834029,"4898.56295882 km"
"2554",1872,"russia black sea","9","7796","steamboat",85.0188107,56.4834029,"4898.56295882 km"
"2555",1872,"turkey","267","31512","vessel",34.9249653,38.9597594,"1888.62396614 km"
"2556",1872,"turkey","235","139742","steamboat",34.9249653,38.9597594,"1888.62396614 km"
"2557",1872,"turkey","4","2978","steamboat",34.9249653,38.9597594,"1888.62396614 km"
"2558",1872,"valacchia","22","5207","vessel",NA,NA,NA
"2559",1872,"valacchia","","","steamboat",NA,NA,NA
"2560",1872,"egypt","46","15581","vessel",29.2675469,26.2540493,"2556.17720792 km"
"2561",1872,"egypt","54","64396","steamboat",29.2675469,26.2540493,"2556.17720792 km"
"2562",1872,"tunisia","1","427","vessel",9.400138,33.8439408,"1362.73600984 km"
"2563",1872,"tripoli","1","77","vessel",13.4141472054,32.77325405,"1429.91387314 km"
"2564",1872,"usa","14","6185","vessel",-100.4458824,39.7837304,"8503.50783997 km"
"2565",1872,"usa","6","7403","steamboat",-100.4458824,39.7837304,"8503.50783997 km"
"2566",1872,"brazil","63","12300","vessel",-53.1999999,-10.3333332,"9098.17641607 km"
"2567",1872,"asian uk","12","11838","vessel",0.101622167247,52.2049696,"1235.5292921 km"
"2568",1872,"","","","vessel",NA,NA,NA
"2569",1872,"total","6994","437445","vessel",10.0380537862,48.4055831,"417.452581931 km"
"2570",1872,"total","1684","540936","steamboat",10.0380537862,48.4055831,"417.452581931 km"
"2571",1872,"total general","8678","978881","vessel",120.8991416,14.2884022,"10167.4794185 km"
"1917",1873,"austria","4440","111895","vessel",13.199959,47.2000338,"177.792924595 km"
"1918",1873,"austria","749","90646","steamboat",13.199959,47.2000338,"177.792924595 km"
"1919",1873,"veneto","464","13525","vessel",11.8665254,45.6476663,"148.427248 km"
"1920",1873,"veneto","202","68763","steamboat",11.8665254,45.6476663,"148.427248 km"
"1921",1873,"romagna e marche","305","14538","vessel",11.7434454,44.1882823,"228.039042318 km"
"1922",1873,"romagna e marche","43","8572","steamboat",11.7434454,44.1882823,"228.039042318 km"
"1923",1873,"neaples","472","23741","vessel",NA,NA,NA
"1924",1873,"neaples","2","1194","steamboat",NA,NA,NA
"1925",1873,"sicily","149","31208","vessel",14.155048,37.587794,"896.011387699 km"
"1926",1873,"sicily","","","steamboat",14.155048,37.587794,"896.011387699 km"
"1927",1873,"sicily","","","steamboat",14.155048,37.587794,"896.011387699 km"
"1928",1873,"sardegna","24","6917","vessel",9.0305773,40.0912813,"728.621829822 km"
"1929",1873,"sardegna","","","steamboat",9.0305773,40.0912813,"728.621829822 km"
"1930",1873,"ionic islands","30","2294","vessel",-71.0961639,42.452318,"6475.15521572 km"
"1931",1873,"ionic islands","1","21","steamboat",-71.0961639,42.452318,"6475.15521572 km"
"1932",1873,"greece","219","27850","vessel",21.9999569,39.000041,"1001.80063751 km"
"1933",1873,"greece","9","5328","steamboat",21.9999569,39.000041,"1001.80063751 km"
"1934",1873,"mediterranean france","113","35423","vessel",5.4404587,43.2353442,"714.930492968 km"
"1935",1873,"mediterranean france","35","17845","steamboat",5.4404587,43.2353442,"714.930492968 km"
"1936",1873,"atlantic france","59","24824","vessel",4.8406848,44.1211642,"725.242647921 km"
"1937",1873,"algeria","23","7308","vessel",2.9999825,28.0000272,"2176.99823126 km"
"1938",1873,"algeria","1","846","steamboat",2.9999825,28.0000272,"2176.99823126 km"
"1939",1873,"spain","11","2170","vessel",-4.0031039,40.0028028,"1578.55733565 km"
"1940",1873,"spain","3","2068","steamboat",-4.0031039,40.0028028,"1578.55733565 km"
"1941",1873,"portugal","2","450","vessel",-7.8896262,40.033265,"1870.41416999 km"
"1942",1873,"portugal","1","595","steamboat",-7.8896262,40.033265,"1870.41416999 km"
"1943",1873,"uk – malta","17","1505","vessel",-0.3402597,51.8246673,"1241.21185177 km"
"1944",1873,"uk – gibraltar –","1","260","vessel",-0.90223,51.791921,"1273.97556484 km"
"1945",1873,"uk – gibraltar –","","","steamboat",-0.90223,51.791921,"1273.97556484 km"
"1946",1873,"uk –","24","8774","vessel",-3.2765752,54.7023545,"1572.85537912 km"
"1947",1873,"uk –","81","90405","steamboat",-3.2765752,54.7023545,"1572.85537912 km"
"1948",1873,"low countries","5","1079","vessel",NA,NA,NA
"1949",1873,"low countries","3","1935","steamboat",NA,NA,NA
"1950",1873,"belgium","5","1839","vessel",4.66696,50.6407351,"874.632188249 km"
"1951",1873,"belgium","1","956","steamboat",4.66696,50.6407351,"874.632188249 km"
"1952",1873,"hamburg","1","80","vessel",10.000654,53.5503414,"919.635267353 km"
"1953",1873,"sweden and norway","1","211","vessel",17.3117254,62.3938656,"1877.3431426 km"
"1954",1873,"russia baltic sea ","2","607","vessel",31.8980926,60.3351479,"2023.19929035 km"
"1955",1873,"russia black sea","11","3026","vessel",85.0188107,56.4834029,"4898.56295882 km"
"1956",1873,"russia black sea","7","5789","steamboat",85.0188107,56.4834029,"4898.56295882 km"
"1957",1873,"turkey","252","26109","vessel",34.9249653,38.9597594,"1888.62396614 km"
"1958",1873,"turkey","231","142483","steamboat",34.9249653,38.9597594,"1888.62396614 km"
"1959",1873,"moldavia","1","346","vessel",28.5110236,47.286747,"1144.90039841 km"
"1960",1873,"moldavia","7","5788","steamboat",28.5110236,47.286747,"1144.90039841 km"
"1961",1873,"valacchia","18","3829","vessel",NA,NA,NA
"1962",1873,"valacchia","1","566","steamboat",NA,NA,NA
"1963",1873,"egypt","53","16839","vessel",29.2675469,26.2540493,"2556.17720792 km"
"1964",1873,"egypt","55","65773","steamboat",29.2675469,26.2540493,"2556.17720792 km"
"1965",1873,"tripoli","2","182","vessel",13.4141472054,32.77325405,"1429.91387314 km"
"1966",1873,"tunisia","1","59","vessel",9.400138,33.8439408,"1362.73600984 km"
"1967",1873,"usa","11","4428","vessel",-100.4458824,39.7837304,"8503.50783997 km"
"1968",1873,"usa","5","4627","steamboat",-100.4458824,39.7837304,"8503.50783997 km"
"1969",1873,"brazil","64","12470","vessel",-53.1999999,-10.3333332,"9098.17641607 km"
"1970",1873,"brazil","12","11716","steamboat",-53.1999999,-10.3333332,"9098.17641607 km"
"1971",1873,"","","","vessel",NA,NA,NA
"1972",1873,"total","6780","383686","vessel",10.0380537862,48.4055831,"417.452581931 km"
"1973",1873,"total","1419","525716","steamboat",10.0380537862,48.4055831,"417.452581931 km"
"1974",1873,"total general","8229","909402","vessel",120.8991416,14.2884022,"10167.4794185 km"
"1275",1874,"austria","4527","118828","vessel",13.199959,47.2000338,"177.792924595 km"
"1276",1874,"austria","591","75388","steamboat",13.199959,47.2000338,"177.792924595 km"
"1277",1874,"italy","1444","79720","vessel",12.674297,42.6384261,"345.931655311 km"
"1278",1874,"italy","303","97741","steamboat",12.674297,42.6384261,"345.931655311 km"
"1279",1874,"greece","256","29479","vessel",21.9999569,39.000041,"1001.80063751 km"
"1280",1874,"greece","52","34102","steamboat",21.9999569,39.000041,"1001.80063751 km"
"1281",1874,"mediterranean france","153","43203","vessel",5.4404587,43.2353442,"714.930492968 km"
"1282",1874,"mediterranean france","53","26186","steamboat",5.4404587,43.2353442,"714.930492968 km"
"1283",1874,"atlantic france","108","42418","vessel",4.8406848,44.1211642,"725.242647921 km"
"1284",1874,"atlantic france","7","6122","steamboat",4.8406848,44.1211642,"725.242647921 km"
"1285",1874,"algeria","12","3859","vessel",2.9999825,28.0000272,"2176.99823126 km"
"1286",1874,"algeria","1","449","steamboat",2.9999825,28.0000272,"2176.99823126 km"
"1287",1874,"algeria","1","667","steamboat",2.9999825,28.0000272,"2176.99823126 km"
"1288",1874,"portugal","2","488","vessel",-7.8896262,40.033265,"1870.41416999 km"
"1289",1874,"uk – malta","17","2078","vessel",-0.3402597,51.8246673,"1241.21185177 km"
"1290",1874,"uk – malta","3","2811","steamboat",-0.3402597,51.8246673,"1241.21185177 km"
"1291",1874,"uk – malta","","","steamboat",-0.3402597,51.8246673,"1241.21185177 km"
"1292",1874,"uk –","9","2697","vessel",-3.2765752,54.7023545,"1572.85537912 km"
"1293",1874,"uk –","79","84841","steamboat",-3.2765752,54.7023545,"1572.85537912 km"
"1294",1874,"low countries","3","609","vessel",NA,NA,NA
"1295",1874,"hamburg","4","571","vessel",10.000654,53.5503414,"919.635267353 km"
"1296",1874,"sweden and norway","2","253","vessel",17.3117254,62.3938656,"1877.3431426 km"
"1297",1874,"russia baltic sea","2","314","vessel",31.8980926,60.3351479,"2023.19929035 km"
"1298",1874,"russia baltic sea","","","steamboat",31.8980926,60.3351479,"2023.19929035 km"
"1299",1874,"russia black sea","3","852","vessel",85.0188107,56.4834029,"4898.56295882 km"
"1300",1874,"russia black sea","7","7738","steamboat",85.0188107,56.4834029,"4898.56295882 km"
"1301",1874,"turkey","203","19731","vessel",34.9249653,38.9597594,"1888.62396614 km"
"1302",1874,"turkey","246","153686","steamboat",34.9249653,38.9597594,"1888.62396614 km"
"1303",1874,"moldavia","2","546","vessel",28.5110236,47.286747,"1144.90039841 km"
"1304",1874,"moldavia","","","steamboat",28.5110236,47.286747,"1144.90039841 km"
"1305",1874,"valacchia","1","253","vessel",NA,NA,NA
"1306",1874,"valacchia","","","steamboat",NA,NA,NA
"1307",1874,"egypt","29","10354","vessel",29.2675469,26.2540493,"2556.17720792 km"
"1308",1874,"egypt","55","66469","steamboat",29.2675469,26.2540493,"2556.17720792 km"
"1309",1874,"tunisia","3","873","vessel",9.400138,33.8439408,"1362.73600984 km"
"1310",1874,"usa","20","8719","vessel",-100.4458824,39.7837304,"8503.50783997 km"
"1311",1874,"usa","10","10070","steamboat",-100.4458824,39.7837304,"8503.50783997 km"
"1312",1874,"brazil","61","11625","vessel",-53.1999999,-10.3333332,"9098.17641607 km"
"1313",1874,"brazil","1","654","steamboat",-53.1999999,-10.3333332,"9098.17641607 km"
"1314",1874,"brazil","17","18860","steamboat",-53.1999999,-10.3333332,"9098.17641607 km"
"1315",1874,"","","","vessel",NA,NA,NA
"1316",1874,"","","","vessel",NA,NA,NA
"1317",1874,"total","6861","875970","vessel",10.0380537862,48.4055831,"417.452581931 km"
"1318",1874,"total","1426","585284","steamboat",10.0380537862,48.4055831,"417.452581931 km"
"1319",1874,"total general","8287","961254","vessel",120.8991416,14.2884022,"10167.4794185 km"
"2156",1875,"austria","4492","116087","vessel",13.199959,47.2000338,"177.792924595 km"
"2157",1875,"austria","632","81959","steamboat",13.199959,47.2000338,"177.792924595 km"
"2158",1875,"italy","1279","66349","vessel",12.674297,42.6384261,"345.931655311 km"
"2159",1875,"italy","340","110753","steamboat",12.674297,42.6384261,"345.931655311 km"
"2160",1875,"greece","254","31030","vessel",21.9999569,39.000041,"1001.80063751 km"
"2161",1875,"greece","57","36250","steamboat",21.9999569,39.000041,"1001.80063751 km"
"2162",1875,"mediterranean france","152","43939","vessel",5.4404587,43.2353442,"714.930492968 km"
"2163",1875,"mediterranean france","62","20104","steamboat",5.4404587,43.2353442,"714.930492968 km"
"2164",1875,"atlantic france","109","53815","vessel",4.8406848,44.1211642,"725.242647921 km"
"2165",1875,"algeria","13","4552","vessel",2.9999825,28.0000272,"2176.99823126 km"
"2166",1875,"spain","1","119","vessel",-4.0031039,40.0028028,"1578.55733565 km"
"2167",1875,"spain","","","steamboat",-4.0031039,40.0028028,"1578.55733565 km"
"2168",1875,"spain","","","steamboat",-4.0031039,40.0028028,"1578.55733565 km"
"2169",1875,"uk – malta","15","2377","vessel",-0.3402597,51.8246673,"1241.21185177 km"
"2170",1875,"uk – malta","1","859","steamboat",-0.3402597,51.8246673,"1241.21185177 km"
"2171",1875,"uk – malta","5","3592","steamboat",-0.3402597,51.8246673,"1241.21185177 km"
"2172",1875,"uk –","8","3278","vessel",-3.2765752,54.7023545,"1572.85537912 km"
"2173",1875,"uk –","127","126677","steamboat",-3.2765752,54.7023545,"1572.85537912 km"
"2174",1875,"low countries","7","1233","vessel",NA,NA,NA
"2175",1875,"hamburg","4","832","vessel",10.000654,53.5503414,"919.635267353 km"
"2176",1875,"denmark","","","vessel",10.3333283,55.670249,"1140.48513829 km"
"2177",1875,"sweden and norway","1","139","vessel",17.3117254,62.3938656,"1877.3431426 km"
"2178",1875,"russia baltic sea","6","781","vessel",31.8980926,60.3351479,"2023.19929035 km"
"2179",1875,"russia black sea","6","1457","vessel",85.0188107,56.4834029,"4898.56295882 km"
"2180",1875,"russia black sea","3","2852","steamboat",85.0188107,56.4834029,"4898.56295882 km"
"2181",1875,"turkey","226","20561","vessel",34.9249653,38.9597594,"1888.62396614 km"
"2182",1875,"turkey","229","147543","steamboat",34.9249653,38.9597594,"1888.62396614 km"
"2183",1875,"turkey","4","4171","steamboat",34.9249653,38.9597594,"1888.62396614 km"
"2184",1875,"valacchia","2","423","vessel",NA,NA,NA
"2185",1875,"valacchia","1","990","steamboat",NA,NA,NA
"2186",1875,"egypt","17","7091","vessel",29.2675469,26.2540493,"2556.17720792 km"
"2187",1875,"egypt","56","67384","steamboat",29.2675469,26.2540493,"2556.17720792 km"
"2188",1875,"tunisia","4","489","vessel",9.400138,33.8439408,"1362.73600984 km"
"2189",1875,"usa","10","4718","vessel",-100.4458824,39.7837304,"8503.50783997 km"
"2190",1875,"usa","8","9232","steamboat",-100.4458824,39.7837304,"8503.50783997 km"
"2191",1875,"brazil","54","11191","vessel",-53.1999999,-10.3333332,"9098.17641607 km"
"2192",1875,"brazil","16","18478","steamboat",-53.1999999,-10.3333332,"9098.17641607 km"
"2193",1875,"","","","vessel",NA,NA,NA
"2194",1875,"","","","vessel",NA,NA,NA
"2195",1875,"total","6660","870461","vessel",10.0380537862,48.4055831,"417.452581931 km"
"2196",1875,"total","1541","638874","steamboat",10.0380537862,48.4055831,"417.452581931 km"
"2197",1875,"total general","8201","1009335","vessel",120.8991416,14.2884022,"10167.4794185 km"
"1179",1876,"austria","4314","108669","vessel",13.199959,47.2000338,"177.792924595 km"
"1180",1876,"austria","614","91176","steamboat",13.199959,47.2000338,"177.792924595 km"
"1181",1876,"italy","1253","66217","vessel",12.674297,42.6384261,"345.931655311 km"
"1182",1876,"italy","344","110264","steamboat",12.674297,42.6384261,"345.931655311 km"
"1183",1876,"greece","232","28880","vessel",21.9999569,39.000041,"1001.80063751 km"
"1184",1876,"greece","46","31068","steamboat",21.9999569,39.000041,"1001.80063751 km"
"1185",1876,"mediterranean france","107","32182","vessel",5.4404587,43.2353442,"714.930492968 km"
"1186",1876,"mediterranean france","55","37297","steamboat",5.4404587,43.2353442,"714.930492968 km"
"1187",1876,"atlantic france","84","37374","vessel",4.8406848,44.1211642,"725.242647921 km"
"1188",1876,"atlantic france","1","909","steamboat",4.8406848,44.1211642,"725.242647921 km"
"1189",1876,"algeria","14","5228","vessel",2.9999825,28.0000272,"2176.99823126 km"
"1190",1876,"spain","4","1213","vessel",-4.0031039,40.0028028,"1578.55733565 km"
"1191",1876,"uk – malta","20","2638","vessel",-0.3402597,51.8246673,"1241.21185177 km"
"1192",1876,"uk – malta","","","steamboat",-0.3402597,51.8246673,"1241.21185177 km"
"1193",1876,"uk –","7","2577","vessel",-3.2765752,54.7023545,"1572.85537912 km"
"1194",1876,"uk –","108","113787","steamboat",-3.2765752,54.7023545,"1572.85537912 km"
"1195",1876,"low countries","9","2141","vessel",NA,NA,NA
"1196",1876,"hamburg","3","436","vessel",10.000654,53.5503414,"919.635267353 km"
"1197",1876,"russia baltic sea","4","603","vessel",31.8980926,60.3351479,"2023.19929035 km"
"1198",1876,"russia black sea","2","386","vessel",85.0188107,56.4834029,"4898.56295882 km"
"1199",1876,"russia black sea","5","5306","steamboat",85.0188107,56.4834029,"4898.56295882 km"
"1200",1876,"turkey","200","18930","vessel",34.9249653,38.9597594,"1888.62396614 km"
"1201",1876,"turkey","236","156209","steamboat",34.9249653,38.9597594,"1888.62396614 km"
"1202",1876,"moldavia","1","211","vessel",28.5110236,47.286747,"1144.90039841 km"
"1203",1876,"moldavia","7","7422","steamboat",28.5110236,47.286747,"1144.90039841 km"
"1204",1876,"valacchia","3","987","vessel",NA,NA,NA
"1205",1876,"valacchia","","","steamboat",NA,NA,NA
"1206",1876,"egypt","2","963","vessel",29.2675469,26.2540493,"2556.17720792 km"
"1207",1876,"egypt","59","74384","steamboat",29.2675469,26.2540493,"2556.17720792 km"
"1208",1876,"tripoli","1","146","vessel",13.4141472054,32.77325405,"1429.91387314 km"
"1209",1876,"usa","20","10568","vessel",-100.4458824,39.7837304,"8503.50783997 km"
"1210",1876,"usa","9","8651","steamboat",-100.4458824,39.7837304,"8503.50783997 km"
"1211",1876,"brazil","50","9810","vessel",-53.1999999,-10.3333332,"9098.17641607 km"
"1212",1876,"asian uk","14","18362","vessel",0.101622167247,52.2049696,"1235.5292921 km"
"1213",1876,"","","","vessel",NA,NA,NA
"1214",1876,"total","6330","330209","vessel",10.0380537862,48.4055831,"417.452581931 km"
"1215",1876,"total","1498","654835","steamboat",10.0380537862,48.4055831,"417.452581931 km"
"1216",1876,"total general","7828","985044","vessel",120.8991416,14.2884022,"10167.4794185 km"
"2106",1877,"austria","4478","110505","vessel",13.199959,47.2000338,"177.792924595 km"
"2107",1877,"austria","601","88053","steamboat",13.199959,47.2000338,"177.792924595 km"
"2108",1877,"italy","1632","81117","vessel",12.674297,42.6384261,"345.931655311 km"
"2109",1877,"italy","364","112499","steamboat",12.674297,42.6384261,"345.931655311 km"
"2110",1877,"greece","261","30143","vessel",21.9999569,39.000041,"1001.80063751 km"
"2111",1877,"greece","31","21761","steamboat",21.9999569,39.000041,"1001.80063751 km"
"2112",1877,"mediterranean france","110","35902","vessel",5.4404587,43.2353442,"714.930492968 km"
"2113",1877,"mediterranean france","47","27518","steamboat",5.4404587,43.2353442,"714.930492968 km"
"2114",1877,"atlantic france","90","38102","vessel",4.8406848,44.1211642,"725.242647921 km"
"2115",1877,"atlantic france","3","2397","steamboat",4.8406848,44.1211642,"725.242647921 km"
"2116",1877,"algeria","21","7604","vessel",2.9999825,28.0000272,"2176.99823126 km"
"2117",1877,"algeria","1","1142","steamboat",2.9999825,28.0000272,"2176.99823126 km"
"2118",1877,"algeria","2","1385","steamboat",2.9999825,28.0000272,"2176.99823126 km"
"2119",1877,"portugal ","1","251","vessel",NA,NA,NA
"2120",1877,"uk – malta","18","2424","vessel",-0.3402597,51.8246673,"1241.21185177 km"
"2121",1877,"uk – malta","1","556","steamboat",-0.3402597,51.8246673,"1241.21185177 km"
"2122",1877,"uk _ gibraltar","1","331","vessel",-0.90223,51.791921,"1273.97556484 km"
"2123",1877,"uk _ gibraltar","","","steamboat",-0.90223,51.791921,"1273.97556484 km"
"2124",1877,"uk –","14","5355","vessel",-3.2765752,54.7023545,"1572.85537912 km"
"2125",1877,"uk –","152","158060","steamboat",-3.2765752,54.7023545,"1572.85537912 km"
"2126",1877,"low countries","4","747","vessel",NA,NA,NA
"2127",1877,"low countries","2","1987","steamboat",NA,NA,NA
"2128",1877,"belgium","2","450","vessel",4.66696,50.6407351,"874.632188249 km"
"2129",1877,"belgium","9","6871","steamboat",4.66696,50.6407351,"874.632188249 km"
"2130",1877,"hamburg","2","222","vessel",10.000654,53.5503414,"919.635267353 km"
"2131",1877,"denmark","1","167","vessel",10.3333283,55.670249,"1140.48513829 km"
"2132",1877,"denmark","","","steamboat",10.3333283,55.670249,"1140.48513829 km"
"2133",1877,"sweden and norway","1","200","vessel",17.3117254,62.3938656,"1877.3431426 km"
"2134",1877,"sweden and norway","2","900","steamboat",17.3117254,62.3938656,"1877.3431426 km"
"2135",1877,"russia baltic sea","2","236","vessel",31.8980926,60.3351479,"2023.19929035 km"
"2136",1877,"russia baltic sea","","","steamboat",31.8980926,60.3351479,"2023.19929035 km"
"2137",1877,"russia black sea","1","167","vessel",85.0188107,56.4834029,"4898.56295882 km"
"2138",1877,"russia black sea","1","795","steamboat",85.0188107,56.4834029,"4898.56295882 km"
"2139",1877,"turkey","205","14565","vessel",34.9249653,38.9597594,"1888.62396614 km"
"2140",1877,"turkey","266","188384","steamboat",34.9249653,38.9597594,"1888.62396614 km"
"2141",1877,"turkey","3","2846","steamboat",34.9249653,38.9597594,"1888.62396614 km"
"2142",1877,"turkey","1","52","steamboat",34.9249653,38.9597594,"1888.62396614 km"
"2143",1877,"egypt","3","873","vessel",29.2675469,26.2540493,"2556.17720792 km"
"2144",1877,"egypt","57","74381","steamboat",29.2675469,26.2540493,"2556.17720792 km"
"2145",1877,"maghreb","5","747","vessel",44.3733934304,33.38367245,"2937.98284937 km"
"2146",1877,"maghreb","","","steamboat",44.3733934304,33.38367245,"2937.98284937 km"
"2147",1877,"usa","50","27448","vessel",-100.4458824,39.7837304,"8503.50783997 km"
"2148",1877,"usa","","","steamboat",-100.4458824,39.7837304,"8503.50783997 km"
"2149",1877,"brazil","51","10849","vessel",-53.1999999,-10.3333332,"9098.17641607 km"
"2150",1877,"brazil","","","steamboat",-53.1999999,-10.3333332,"9098.17641607 km"
"2151",1877,"brazil","15","19961","steamboat",-53.1999999,-10.3333332,"9098.17641607 km"
"2152",1877,"","","","vessel",NA,NA,NA
"2153",1877,"total","6983","368405","vessel",10.0380537862,48.4055831,"417.452581931 km"
"2154",1877,"total","1568","709548","steamboat",10.0380537862,48.4055831,"417.452581931 km"
"2155",1877,"total general","9811","1077963","vessel",120.8991416,14.2884022,"10167.4794185 km"
"2198",1878,"austria","4771","111706","vessel",13.199959,47.2000338,"177.792924595 km"
"2199",1878,"austria","633","198081","steamboat",13.199959,47.2000338,"177.792924595 km"
"2200",1878,"italy","1345","63745","vessel",12.674297,42.6384261,"345.931655311 km"
"2201",1878,"italy","336","99546","steamboat",12.674297,42.6384261,"345.931655311 km"
"2202",1878,"greece","201","26174","vessel",21.9999569,39.000041,"1001.80063751 km"
"2203",1878,"greece","17","10046","steamboat",21.9999569,39.000041,"1001.80063751 km"
"2204",1878,"mediterranean france","83","27335","vessel",5.4404587,43.2353442,"714.930492968 km"
"2205",1878,"mediterranean france","67","46243","steamboat",5.4404587,43.2353442,"714.930492968 km"
"2206",1878,"atlantic france","101","34791","vessel",4.8406848,44.1211642,"725.242647921 km"
