"year","boat","volume","type","country","new_loc","port","lon","lat"
1888,"1853",115987,"steamboat","austro illirian litoral",6,"Other Austro-Hungarian ports",13.776819,46.649526
1888,"151",8014,"vessel","hungarian litoral",6,"Other Austro-Hungarian ports",13.776818,45.649526
1888,"95",31476,"steamboat","hungarian litoral",6,"Other Austro-Hungarian ports",13.776818,45.649526
1888,"321",12793,"vessel","dalmatia",6,"Other Austro-Hungarian ports",13.776818,45.649526
1888,"315",88080,"steamboat","dalmatia",6,"Other Austro-Hungarian ports",13.776818,45.649526
1888,"15",8055,"vessel","usa",60,"New York",-73.9865811,40.7305991
1888,"2",3181,"steamboat","usa",60,"New York",-73.9865811,40.7305991
1888,"2",896,"vessel","jamaica uk",31,"Kingston",-76.7928127,17.9712148
1888,"1",238,"vessel","brazil",10,"Rio de Janeiro",-43.2093726,-22.9110136
1888,"16",17965,"steamboat","brazil",10,"Rio de Janeiro",-43.2093726,-22.9110136
1888,"4",2406,"vessel","egypt",20,"Alexandria",29.8943785,31.1990035
1888,"56",76486,"steamboat","egypt",20,"Alexandria",29.8943785,31.1990035
1888,"1",808,"steamboat","massaua",21,"Massawa",39.4652299,15.6042235
1888,"13",4271,"vessel","algeria",2,"Algiers",3.05762,36.699729
1888,"2",1373,"steamboat","algeria",2,"Algiers",3.05762,36.699729
1888,"1",63,"vessel","tunisia",56,"Tunis",10.19274,37.837495
1888,"1",245,"steamboat","tunisia",56,"Tunis",10.19274,37.837495
1888,"30",53594,"steamboat","india uk",27,"Calcutta ",88.363895,22.572646
1888,"10",22273,"steamboat","china",15,"Shanghai",121.473701,31.230416
1888,"11",7510,"steamboat","hamburg",23,"Hamburg",10.000654,53.5503414
1888,"2",1910,"steamboat","belgium",8,"Ostend",2.928656,51.21543
1888,"3",2724,"steamboat","atlantic france",22,"Le Havre",0.1079732,49.4938975
1888,"5",1617,"vessel","mediterranean france",22,"Marseille",5.3699525,43.2961743
1888,"53",48835,"steamboat","mediterranean france",22,"Marseille",5.3699525,43.2961743
1888,"8",3892,"vessel","uk",58,"London",-0.1276473,51.5073219
1888,"147",174710,"steamboat","uk",58,"London",-0.1276473,51.5073219
1888,"2",383,"vessel","malta uk",35,"La Valletta",14.514553,35.898908
1888,"22",5203,"steamboat","malta uk",35,"La Valletta",14.514553,35.898908
1888,"124",13093,"vessel","greece",25,"Thessaloniki",22.9352716,40.6403167
1888,"51",24954,"steamboat","greece",25,"Thessaloniki",22.9352716,40.6403167
1888,"387",18146,"vessel","veneto",30,"Venezia",12.315515,45.440847
1888,"327",142791,"steamboat","veneto",30,"Venezia",12.315515,45.440847
1888,"432",19238,"vessel","romagna e marche",30,"Ancona",13.5170982,43.6170137
1888,"62",14260,"steamboat","romagna e marche",30,"Ancona",13.5170982,43.6170137
1888,"325",30876,"vessel","neaples",30,"Neaples",14.268124,40.851775
1888,"86",18129,"steamboat","neaples",30,"Neaples",14.268124,40.851775
1888,"68",13879,"vessel","sicily",30,"Palermo",13.3534422,38.11127
1888,"55",22138,"steamboat","sicily",30,"Palermo",13.3534422,38.11127
1888,"1",147,"vessel","toscana",30,"Livorno",10.3160295,43.5426309
1888,"1",280,"vessel","sardegna",30,"Cagliari",9.1128513,39.2169525
1888,"20",15168,"steamboat","sardegna",30,"Cagliari",9.1128513,39.2169525
1888,"1",85,"vessel","montenegro",38,"Port of Bar",19.083959,42.087462
1888,"1",10,"steamboat","montenegro",38,"Port of Bar",19.083959,42.087462
1888,"1",124,"vessel","rumenia",46,"Costantza",28.634814,44.159801
1888,"5",1460,"vessel","russia black sea",48,"Novorossiysk",37.7690711,44.7239578
1888,"51",49768,"steamboat","russia black sea",48,"Novorossiysk",37.7690711,44.7239578
1888,"1",470,"vessel","spain",52,"Barcelona",2.1771353,41.3825596
1888,"4",1583,"steamboat","sweden and norway",53,"Göteborg",11.97456,57.70887
1888,"138",9981,"vessel","turkey",57,"Izmir",27.144474,38.4153421
1888,"280",237831,"steamboat","turkey",57,"Izmir",27.144474,38.4153421
1891,"2479",46263,"vessel","austro illirian litoral",6,"Other Austro-Hungarian ports",13.776819,46.649526
1891,"1846",111211,"steamboat","austro illirian litoral",6,"Other Austro-Hungarian ports",13.776819,46.649526
1891,"175",8284,"vessel","hungarian litoral",6,"Other Austro-Hungarian ports",13.776818,45.649526
1891,"95",34887,"steamboat","hungarian litoral",6,"Other Austro-Hungarian ports",13.776818,45.649526
1891,"231",10167,"vessel","dalmatia",6,"Other Austro-Hungarian ports",13.776818,45.649526
1891,"332",93583,"steamboat","dalmatia",6,"Other Austro-Hungarian ports",13.776818,45.649526
1891,"12",6185,"vessel","usa",60,"New York",-73.9865811,40.7305991
1891,"8",17669,"steamboat","usa",60,"New York",-73.9865811,40.7305991
1891,"4",2048,"vessel","jamaica uk",31,"Kingston",-76.7928127,17.9712148
1891,"13",17620,"steamboat","brazil",10,"Rio de Janeiro",-43.2093726,-22.9110136
1891,"54",80180,"steamboat","egypt",20,"Alexandria",29.8943785,31.1990035
1891,"8",2176,"vessel","algeria",2,"Algiers",3.05762,36.699729
1891,"1",98,"vessel","tunisia",56,"Tunis",10.19274,37.837495
1891,"1",245,"steamboat","tunisia",56,"Tunis",10.19274,37.837495
1891,"32",62634,"steamboat","india uk",27,"Calcutta ",88.363895,22.572646
1891,"6",12061,"steamboat","china",15,"Shanghai",121.473701,31.230416
1891,"17",15462,"steamboat","hamburg",23,"Hamburg",10.000654,53.5503414
1891,"6",4742,"steamboat","atlantic france",22,"Le Havre",0.1079732,49.4938975
1891,"7",2552,"vessel","mediterranean france",22,"Marseille",5.3699525,43.2961743
1891,"64",67284,"steamboat","mediterranean france",22,"Marseille",5.3699525,43.2961743
1891,"1",1052,"steamboat","germany",23,"Hamburg",10.000654,53.5503414
1891,"8",3887,"vessel","uk",58,"London",-0.1276473,51.5073219
1891,"136",161810,"steamboat","uk",58,"London",-0.1276473,51.5073219
1891,"1",184,"vessel","malta uk",35,"La Valletta",14.514553,35.898908
1891,"16",8069,"steamboat","malta uk",35,"La Valletta",14.514553,35.898908
1891,"106",15206,"vessel","greece",25,"Thessaloniki",22.9352716,40.6403167
1891,"70",38362,"steamboat","greece",25,"Thessaloniki",22.9352716,40.6403167
1891,"465",14941,"vessel","veneto",30,"Venezia",12.315515,45.440847
1891,"285",187419,"steamboat","veneto",30,"Venezia",12.315515,45.440847
1891,"380",15024,"vessel","romagna e marche",30,"Ancona",13.5170982,43.6170137
1891,"62",19387,"steamboat","romagna e marche",30,"Ancona",13.5170982,43.6170137
1891,"211",17738,"vessel","neaples",30,"Neaples",14.268124,40.851775
1891,"104",27111,"steamboat","neaples",30,"Neaples",14.268124,40.851775
1891,"79",16079,"vessel","sicily",30,"Palermo",13.3534422,38.11127
1891,"83",27225,"steamboat","sicily",30,"Palermo",13.3534422,38.11127
1891,"1",235,"vessel","toscana",30,"Livorno",10.3160295,43.5426309
1891,"1",316,"vessel","liguria and sardegna",30,"Genoa",8.946256,44.40565
1891,"4",4510,"steamboat","liguria and sardegna",30,"Genoa",8.946256,44.40565
1891,"2",69,"vessel","montenegro",38,"Port of Bar",19.083959,42.087462
1891,"1",610,"steamboat","montenegro",38,"Port of Bar",19.083959,42.087462
1891,"1",958,"steamboat","rumenia",46,"Costantza",28.634814,44.159801
1891,"26",35266,"steamboat","russia black sea",48,"Novorossiysk",37.7690711,44.7239578
1891,"1",284,"vessel","spain",52,"Barcelona",2.1771353,41.3825596
1891,"1",210,"vessel","sweden and norway",53,"Göteborg",11.97456,57.70887
1891,"1",306,"steamboat","sweden and norway",53,"Göteborg",11.97456,57.70887
1891,"99",7182,"vessel","turkey",57,"Izmir",27.144474,38.4153421
1891,"299",876124,"steamboat","turkey",57,"Izmir",27.144474,38.4153421
1876,"4072",104890,"vessel","austria",6,"Other Austro-Hungarian ports",13.776818,45.649526
1876,"615",95467,"steamboat","austria",6,"Other Austro-Hungarian ports",13.776818,45.649526
1876,"1480",70034,"vessel","italy",30,"Ancona",13.5170982,43.6170137
1876,"345",112745,"steamboat","italy",30,"Ancona",13.5170982,43.6170137
1876,"153",12510,"vessel","greece",25,"Thessaloniki",22.9352716,40.6403167
1876,"44",29389,"steamboat","greece",25,"Thessaloniki",22.9352716,40.6403167
1876,"27",6710,"vessel","mediterranean france",22,"Marseille",5.3699525,43.2961743
1876,"54",36370,"steamboat","mediterranean france",22,"Marseille",5.3699525,43.2961743
1876,"4",660,"vessel","algeria",2,"Algiers",3.05762,36.699729
1876,"3",795,"vessel","spain",52,"Barcelona",2.1771353,41.3825596
1876,"1",280,"vessel","uk malta",35,"La Valletta",14.514553,35.898908
1876,"1",1009,"steamboat","uk malta",35,"La Valletta",14.514553,35.898908
1876,"146",53965,"vessel","uk",58,"London",-0.1276473,51.5073219
1876,"124",131058,"steamboat","uk",58,"London",-0.1276473,51.5073219
1876,"7",1222,"vessel","belgium",8,"Ostend",2.928656,51.21543
1876,"7",975,"vessel","sweden and norway",53,"Göteborg",11.97456,57.70887
1876,"64",14869,"vessel","russia black sea",48,"Novorossiysk",37.7690711,44.7239578
1876,"12",13257,"steamboat","russia black sea",48,"Novorossiysk",37.7690711,44.7239578
1876,"257",22819,"vessel","turkey",57,"Izmir",27.144474,38.4153421
1876,"216",140772,"steamboat","turkey",57,"Izmir",27.144474,38.4153421
1876,"13",2843,"vessel","moldavia",47,"Costantza",28.634814,44.159801
1876,"3",1630,"steamboat","moldavia",47,"Costantza",28.634814,44.159801
1876,"20",4451,"vessel","valacchia",46,"Costantza",28.634814,44.159801
1876,"1",157,"vessel","egypt",20,"Alexandria",29.8943785,31.1990035
1876,"54",64613,"steamboat","egypt",20,"Alexandria",29.8943785,31.1990035
1876,"3",359,"vessel","tunisia",56,"Tunis",10.19274,37.837495
1876,"1",362,"vessel","western africa",49,"Dakar",-17.366029,14.764504
1876,"1",163,"vessel","s domingo",19,"Santo Domingo",-69.883565,18.526127
1876,"67",30785,"vessel","usa",60,"New York",-73.9865811,40.7305991
1876,"4",1128,"vessel","american uk",12,"Quebec City, Canada",-71.2349113,46.8257374
1876,"28",5588,"vessel","brazil",10,"Rio de Janeiro",-43.2093726,-22.9110136
1876,"3",999,"vessel","asian uk",27,"Calcutta, India",88.3476023,22.5677459
1876,"21",22796,"steamboat","asian uk",27,"Calcutta, India",88.3476023,22.5677459
1869,"4499",156306,"vessel","austria",6,"Other Austro-Hungarian ports",13.776818,45.649526
1869,"875",100688,"steamboat","austria",6,"Other Austro-Hungarian ports",13.776818,45.649526
1869,"718",43179,"vessel","veneto",30,"Venezia",12.315515,45.440847
1869,"276",92621,"steamboat","veneto",30,"Venezia",12.315515,45.440847
1869,"434",23372,"vessel","romagna e marche",30,"Ancona",13.5170982,43.6170137
1869,"54",12939,"steamboat","romagna e marche",30,"Ancona",13.5170982,43.6170137
1869,"390",26893,"vessel","neaples",30,"Neaples",14.268124,40.851775
1869,"16",14417,"steamboat","neaples",30,"Neaples",14.268124,40.851775
1869,"137",24346,"vessel","sicily",30,"Palermo",13.3534422,38.11127
1869,"5",2904,"steamboat","sicily",30,"Palermo",13.3534422,38.11127
1869,"7",1562,"vessel","toscana",30,"Livorno",10.3160295,43.5426309
1869,"12",2498,"vessel","sardegna",30,"Cagliari",9.1128513,39.2169525
1869,"1",967,"steamboat","sardegna",30,"Cagliari",9.1128513,39.2169525
1869,"3",482,"vessel","papal state",30,"Ancona",13.5170982,43.6170137
1869,"18",4044,"vessel","ionic islands",25,"Zakynthos",20.899876,37.787033
1869,"200",16193,"vessel","greece",25,"Thessaloniki",22.9352716,40.6403167
1869,"153",45774,"vessel","mediterranean france",22,"Marseille",5.3699525,43.2961743
1869,"50",16163,"steamboat","mediterranean france",22,"Marseille",5.3699525,43.2961743
1869,"5",1543,"vessel","atlantic france",22,"Le Havre",0.1079732,49.4938975
1869,"4",1049,"vessel","algeria",2,"Algiers",3.05762,36.699729
1869,"29",8966,"vessel","spain",52,"Barcelona",2.1771353,41.3825596
1869,"9",2568,"vessel","uk malta",35,"La Valletta",14.514553,35.898908
1869,"9",5200,"steamboat","uk malta",35,"La Valletta",14.514553,35.898908
1869,"221",74333,"vessel","uk",58,"London",-0.1276473,51.5073219
1869,"126",108482,"steamboat","uk",58,"London",-0.1276473,51.5073219
1869,"19",3239,"vessel","low countries",41,"Rotterdam",4.488623269,51.92779805
1869,"13",6116,"steamboat","low countries",41,"Rotterdam",4.488623269,51.92779805
1869,"21",4623,"vessel","belgium",8,"Ostend",2.928656,51.21543
1869,"5",626,"vessel","hamburg",23,"Hamburg",10.000654,53.5503414
1869,"11",1368,"vessel","sweden and norway",53,"Göteborg",11.97456,57.70887
1869,"4",920,"vessel","russia black sea",48,"Novorossiysk",37.7690711,44.7239578
1869,"1",1196,"steamboat","russia black sea",48,"Novorossiysk",37.7690711,44.7239578
1869,"343",298841,"vessel","turkey",57,"Izmir",27.144474,38.4153421
1869,"249",124525,"steamboat","turkey",57,"Izmir",27.144474,38.4153421
1869,"5",1101,"vessel","valacchia",46,"Costantza",28.634814,44.159801
1869,"17",23936,"vessel","egypt",20,"Alexandria",29.8943785,31.1990035
1869,"74",80075,"steamboat","egypt",20,"Alexandria",29.8943785,31.1990035
1869,"1",158,"vessel","tripoli",33,"Tripoli",13.191338,32.887209
1869,"4",431,"vessel","tunisia",56,"Tunis",10.19274,37.837495
1869,"1",393,"vessel","african spain",13,"Puertos de Las Palmas, Canarias",-15.4058906,28.1216268
1869,"1",829,"vessel","american spain",16,"Havana, Cuba",-82.3658561,23.1379911
1869,"1",182,"vessel","american uk",12,"Quebec City, Canada",-71.2349113,46.8257374
1869,"2",313,"vessel","usa",60,"New York",-73.9865811,40.7305991
1869,"39",7071,"vessel","venezuela",61,"La Guaira",-66.921363,10.587508
1874,"4288",118085,"vessel","austria",6,"Other Austro-Hungarian ports",13.776818,45.649526
1874,"589",74769,"steamboat","austria",6,"Other Austro-Hungarian ports",13.776818,45.649526
1874,"1693",91213,"vessel","italy",30,"Ancona",13.5170982,43.6170137
1874,"316",104696,"steamboat","italy",30,"Ancona",13.5170982,43.6170137
1874,"216",18479,"vessel","greece",25,"Thessaloniki",22.9352716,40.6403167
1874,"51",34235,"steamboat","greece",25,"Thessaloniki",22.9352716,40.6403167
1874,"34",8570,"vessel","mediterranean france",22,"Marseille",5.3699525,43.2961743
1874,"52",25798,"steamboat","mediterranean france",22,"Marseille",5.3699525,43.2961743
1874,"2",353,"vessel","algeria",2,"Algiers",3.05762,36.699729
1874,"1",200,"vessel","portugal",45,"Lisbon",-9.1365069,38.7077926
1874,"5",1507,"vessel","uk malta",35,"La Valletta",14.514553,35.898908
1874,"145",55472,"vessel","uk",58,"London",-0.1276473,51.5073219
1874,"95",101681,"steamboat","uk",58,"London",-0.1276473,51.5073219
1874,"2",340,"vessel","low countries",41,"Rotterdam",4.488623269,51.92779805
1874,"10",1635,"vessel","belgium",8,"Ostend",2.928656,51.21543
1874,"10",1256,"vessel","sweden and norway",53,"Göteborg",11.97456,57.70887
1874,"86",22917,"vessel","russia black sea",48,"Novorossiysk",37.7690711,44.7239578
1874,"25",20731,"steamboat","russia black sea",48,"Novorossiysk",37.7690711,44.7239578
1874,"225",21229,"vessel","turkey",57,"Izmir",27.144474,38.4153421
1874,"211",131668,"steamboat","turkey",57,"Izmir",27.144474,38.4153421
1874,"25",4448,"vessel","moldavia",47,"Costantza",28.634814,44.159801
1874,"7",4477,"steamboat","moldavia",47,"Costantza",28.634814,44.159801
1874,"20",3815,"vessel","valacchia",46,"Costantza",28.634814,44.159801
1874,"4",2500,"steamboat","valacchia",46,"Costantza",28.634814,44.159801
1874,"4",1412,"vessel","egypt",20,"Alexandria",29.8943785,31.1990035
1874,"53",63043,"steamboat","egypt",20,"Alexandria",29.8943785,31.1990035
1874,"6",440,"vessel","tunisia",56,"Tunis",10.19274,37.837495
1874,"66",26199,"vessel","usa",60,"New York",-73.9865811,40.7305991
1874,"3",964,"vessel","american uk",12,"Quebec City, Canada",-71.2349113,46.8257374
1874,"1",152,"vessel","venezuela",61,"La Guaira",-66.921363,10.587508
1874,"14",2777,"vessel","brazil",10,"Rio de Janeiro",-43.2093726,-22.9110136
1874,"1",267,"vessel","asian uk",27,"Calcutta, India",88.3476023,22.5677459
1874,"22",19952,"steamboat","asian uk",27,"Calcutta, India",88.3476023,22.5677459
1896,"1562",34133,"vessel","austro illirian litoral",6,"Other Austro-Hungarian ports",13.776819,46.649526
1896,"3509",202649,"steamboat","austro illirian litoral",6,"Other Austro-Hungarian ports",13.776819,46.649526
1896,"102",3989,"vessel","hungarian litoral",6,"Other Austro-Hungarian ports",13.776818,45.649526
1896,"101",40199,"steamboat","hungarian litoral",6,"Other Austro-Hungarian ports",13.776818,45.649526
1896,"255",10575,"vessel","dalmatia",6,"Other Austro-Hungarian ports",13.776818,45.649526
1896,"606",190315,"steamboat","dalmatia",6,"Other Austro-Hungarian ports",13.776818,45.649526
1896,"2",606,"vessel","egypt",20,"Alexandria",29.8943785,31.1990035
1896,"69",130214,"steamboat","egypt",20,"Alexandria",29.8943785,31.1990035
1896,"6",2138,"vessel","algeria",2,"Algiers",3.05762,36.699729
1896,"3",2233,"steamboat","algeria",2,"Algiers",3.05762,36.699729
1896,"2",759,"steamboat","tunisia",56,"Tunis",10.19274,37.837495
1896,"1",192,"steamboat","morocco",39,"Casablanca",-7.6188008,33.5949733
1896,"17",11639,"vessel","usa",60,"New York",-73.9865811,40.7305991
1896,"29",47307,"steamboat","usa",60,"New York",-73.9865811,40.7305991
1896,"4",1522,"vessel","jamaica uk",31,"Kingston",-76.7928127,17.9712148
1896,"17",24462,"steamboat","brazil",10,"Rio de Janeiro",-43.2093726,-22.9110136
1896,"1",683,"vessel","argentina",4,"Buenos Aires",-58.4460878,-34.6143904
1896,"2",2283,"vessel","chile",14,"Valparaiso",-71.6198031,-33.0462474
1896,"33",66327,"steamboat","india uk",27,"Calcutta ",88.363895,22.572646
1896,"12",29026,"steamboat","japan",32,"Tokyo",139.691706,35.689488
1896,"21",21424,"steamboat","hamburg",23,"Hamburg",10.000654,53.5503414
1896,"3",4011,"steamboat","belgium",8,"Ostend",2.928656,51.21543
1896,"4",3659,"steamboat","atlantic france",22,"Le Havre",0.1079732,49.4938975
1896,"2",457,"vessel","mediterranean france",22,"Marseille",5.3699525,43.2961743
1896,"120",98774,"steamboat","mediterranean france",22,"Marseille",5.3699525,43.2961743
1896,"2",1882,"steamboat","germany",23,"Hamburg",10.000654,53.5503414
1896,"2",710,"vessel","uk",58,"London",-0.1276473,51.5073219
1896,"172",219730,"steamboat","uk",58,"London",-0.1276473,51.5073219
1896,"12",5308,"steamboat","malta uk",35,"La Valletta",14.514553,35.898908
1896,"37",4460,"vessel","greece",25,"Thessaloniki",22.9352716,40.6403167
1896,"6",2506,"steamboat","greece",25,"Thessaloniki",22.9352716,40.6403167
1896,"501",16022,"vessel","veneto",30,"Venezia",12.315515,45.440847
1896,"265",154288,"steamboat","veneto",30,"Venezia",12.315515,45.440847
1896,"342",11705,"vessel","romagna e marche",30,"Ancona",13.5170982,43.6170137
1896,"71",12783,"steamboat","romagna e marche",30,"Ancona",13.5170982,43.6170137
1896,"139",7424,"vessel","neaples",30,"Neaples",14.268124,40.851775
1896,"126",39460,"steamboat","neaples",30,"Neaples",14.268124,40.851775
1896,"65",9214,"vessel","sicily",30,"Palermo",13.3534422,38.11127
1896,"105",50942,"steamboat","sicily",30,"Palermo",13.3534422,38.11127
1896,"1",225,"steamboat","toscana",30,"Livorno",10.3160295,43.5426309
1896,"1",100,"vessel","liguria and sardegna",30,"Genoa",8.946256,44.40565
1896,"34",31368,"steamboat","liguria and sardegna",30,"Genoa",8.946256,44.40565
1896,"1",35,"vessel","montenegro",38,"Port of Bar",19.083959,42.087462
1896,"1",526,"vessel","low countries",41,"Rotterdam",4.488623269,51.92779805
1896,"37",39024,"steamboat","rumenia",46,"Costantza",28.634814,44.159801
1896,"31",40916,"steamboat","russia black sea",48,"Novorossiysk",37.7690711,44.7239578
1896,"1",394,"vessel","spain",52,"Barcelona",2.1771353,41.3825596
1896,"2",2135,"steamboat","spain",52,"Barcelona",2.1771353,41.3825596
1896,"83",8058,"vessel","turkey",57,"Izmir",27.144474,38.4153421
1896,"208",182497,"steamboat","turkey",57,"Izmir",27.144474,38.4153421
1905,"712",29811,"vessel","austria hungary",6,"Other Austro-Hungarian ports",13.776819,46.649526
1905,"5330",722227,"steamboat","austria hungary",6,"Other Austro-Hungarian ports",13.776819,46.649526
1905,"3",5778,"steamboat","belgium",8,"Ostend",2.928656,51.21543
1905,"3",5307,"steamboat","bulgaria",11,"Varna",27.9017131,43.2166104
1905,"6",967,"vessel","crete turkey",57," Herakleio",25.144213,35.338735
1905,"3",3334,"steamboat","crete turkey",57," Herakleio",25.144213,35.338735
1905,"3",861,"vessel","france",22,"Marseille",5.3699525,43.2961743
1905,"116",117555,"steamboat","france",22,"Marseille",5.3699525,43.2961743
1905,"25",28948,"steamboat","germany",23,"Hamburg",10.000654,53.5503414
1905,"2",2819,"vessel","uk",58,"London",-0.1276473,51.5073219
1905,"179",325895,"steamboat","uk",58,"London",-0.1276473,51.5073219
1905,"46",8383,"vessel","greece",25,"Thessaloniki",22.9352716,40.6403167
1905,"69",53995,"steamboat","greece",25,"Thessaloniki",22.9352716,40.6403167
1905,"1331",52454,"vessel","italy",30,"Ancona",13.5170982,43.6170137
1905,"499",390580,"steamboat","italy",30,"Ancona",13.5170982,43.6170137
1905,"3",93,"vessel","montenegro",38,"Port of Bar",19.083959,42.087462
1905,"11",20327,"steamboat","low countries",41,"Rotterdam",4.488623269,51.92779805
1905,"2",756,"steamboat","portugal",45,"Lisbon",-9.1365069,38.7077926
1905,"42",74574,"steamboat","rumenia",46,"Costantza",28.634814,44.159801
1905,"57",88609,"steamboat","russia black sea",48,"Novorossiysk",37.7690711,44.7239578
1905,"67",59097,"steamboat","spain",52,"Barcelona",2.1771353,41.3825596
1905,"30",1916,"vessel","european turkey",57,"Istambul",28.9651646,41.0096334
1905,"128",108117,"steamboat","european turkey",57,"Istambul",28.9651646,41.0096334
1905,"1",100,"vessel","asian turkey",57,"Izmir",27.144474,38.4153421
1905,"106",114325,"steamboat","asian turkey",57,"Izmir",27.144474,38.4153421
1905,"56",146528,"steamboat","india uk",27,"Calcutta ",88.363895,22.572646
1905,"1",1696,"steamboat","siam uk",54,"Bangkok",100.501765,13.756331
1905,"1",2552,"steamboat","indo china france",62,"Saigon",106.629664,10.823099
1905,"12",41366,"steamboat","japan",32,"Tokyo",139.691706,35.689488
1905,"67",139104,"steamboat","egypt",20,"Alexandria",29.8943785,31.1990035
1905,"7",5468,"steamboat","tunisia",56,"Tunis",10.19274,37.837495
1905,"3",1189,"vessel","algeria",2,"Algiers",3.05762,36.699729
1905,"12",9172,"steamboat","algeria",2,"Algiers",3.05762,36.699729
1905,"11",7693,"steamboat","morocco",39,"Casablanca",-7.6188008,33.5949733
1905,"12",32160,"steamboat","south africa uk",51,"Cape Town",18.424055,-33.924868
1905,"1",769,"vessel","usa",60,"New York",-73.9865811,40.7305991
1905,"106",339708,"steamboat","usa",60,"New York",-73.9865811,40.7305991
1905,"9",13706,"steamboat","mexico",37,"Veracruz",-96.6666669,19.333333
1905,"2",918,"vessel","caribbean uk",31,"Kingston, Jamaica",-76.7928127,17.9712148
1905,"14",24408,"steamboat","brazil",10,"Rio de Janeiro",-43.2093726,-22.9110136
1905,"11",20928,"steamboat","argentina",4,"Buenos Aires",-58.4460878,-34.6143904
1905,"2",2833,"vessel","chile",14,"Valparaiso",-71.6198031,-33.0462474
1871,"3942",137931,"vessel","austria",6,"Other Austro-Hungarian ports",13.776818,45.649526
1871,"995",92454,"steamboat","austria",6,"Other Austro-Hungarian ports",13.776818,45.649526
1871,"637",25359,"vessel","veneto",30,"Venezia",12.315515,45.440847
1871,"280",90662,"steamboat","veneto",30,"Venezia",12.315515,45.440847
1871,"297",16294,"vessel","romagna e marche",30,"Ancona",13.5170982,43.6170137
1871,"67",14329,"steamboat","romagna e marche",30,"Ancona",13.5170982,43.6170137
1871,"402",18519,"vessel","neaples",30,"Neaples",14.268124,40.851775
1871,"2",2165,"steamboat","neaples",30,"Neaples",14.268124,40.851775
1871,"108",17686,"vessel","sicily",30,"Palermo",13.3534422,38.11127
1871,"1",183,"vessel","toscana",30,"Livorno",10.3160295,43.5426309
1871,"8",1777,"vessel","sardegna",30,"Cagliari",9.1128513,39.2169525
1871,"10",927,"vessel","ionic islands",25,"Zakynthos",20.899876,37.787033
1871,"235",19124,"vessel","greece",25,"Thessaloniki",22.9352716,40.6403167
1871,"1",262,"steamboat","greece",25,"Thessaloniki",22.9352716,40.6403167
1871,"39",9488,"vessel","mediterranean france",22,"Marseille",5.3699525,43.2961743
1871,"36",15516,"steamboat","mediterranean france",22,"Marseille",5.3699525,43.2961743
1871,"1",142,"vessel","atlantic france",22,"Le Havre",0.1079732,49.4938975
1871,"4",944,"vessel","algeria",2,"Algiers",3.05762,36.699729
1871,"4",971,"vessel","spain",52,"Barcelona",2.1771353,41.3825596
1871,"5",517,"vessel","uk malta",35,"La Valletta",14.514553,35.898908
1871,"2",1205,"steamboat","uk malta",35,"La Valletta",14.514553,35.898908
1871,"1",184,"vessel","uk gibraltar",24,"Gibraltar",-5.353585,36.140751
1871,"204",69106,"vessel","uk",58,"London",-0.1276473,51.5073219
1871,"123",120158,"steamboat","uk",58,"London",-0.1276473,51.5073219
1871,"1",254,"vessel","low countries",41,"Rotterdam",4.488623269,51.92779805
1871,"5",2365,"steamboat","low countries",41,"Rotterdam",4.488623269,51.92779805
1871,"28",7770,"vessel","belgium",8,"Ostend",2.928656,51.21543
1871,"2",1482,"steamboat","belgium",8,"Ostend",2.928656,51.21543
1871,"3",304,"vessel","hamburg",23,"Hamburg",10.000654,53.5503414
1871,"1",180,"vessel","prussia",23,"Rostok",12.1286127,54.0924445
1871,"5",683,"vessel","sweden and norway",53,"Göteborg",11.97456,57.70887
1871,"1",120,"vessel","russia baltic sea",48,"St Petersburg",30.335099,59.93428
1871,"46",13751,"vessel","russia black sea",48,"Novorossiysk",37.7690711,44.7239578
1871,"1",1612,"steamboat","russia black sea",48,"Novorossiysk",37.7690711,44.7239578
1871,"276",24685,"vessel","turkey",57,"Izmir",27.144474,38.4153421
1871,"210",125030,"steamboat","turkey",57,"Izmir",27.144474,38.4153421
1871,"30",6389,"vessel","moldavia",47,"Costantza",28.634814,44.159801
1871,"20",4580,"vessel","valacchia",46,"Costantza",28.634814,44.159801
1871,"9",2434,"vessel","egypt",20,"Alexandria",29.8943785,31.1990035
1871,"55",70180,"steamboat","egypt",20,"Alexandria",29.8943785,31.1990035
1871,"2",297,"vessel","tunisia",56,"Tunis",10.19274,37.837495
1871,"1",122,"vessel","s domingo",19,"Santo Domingo",-69.883565,18.526127
1871,"1",466,"vessel","american spain",16,"Havana, Cuba",-82.3658561,23.1379911
1871,"54",22011,"vessel","usa",60,"New York",-73.9865811,40.7305991
1871,"1",181,"vessel","argentina",4,"Buenos Aires",-58.4460878,-34.6143904
1871,"0.1",120,"vessel","venezuela",61,"La Guaira",-66.921363,10.587508
1871,"39",8206,"vessel","brazil",10,"Rio de Janeiro",-43.2093726,-22.9110136
1871,"14",13260,"steamboat","asian uk",27,"Calcutta, India",88.3476023,22.5677459
1900,"1089",36961,"vessel","austria hungary",6,"Other Austro-Hungarian ports",13.776819,46.649526
1900,"4216",491177,"steamboat","austria hungary",6,"Other Austro-Hungarian ports",13.776819,46.649526
1900,"3",3721,"steamboat","belgium",8,"Ostend",2.928656,51.21543
1900,"2",612,"vessel","bulgaria",11,"Varna",27.9017131,43.2166104
1900,"5",5427,"steamboat","bulgaria",11,"Varna",27.9017131,43.2166104
