"","year","country","boat","volume","type","long","lat","distance"
"2610",1872,"italy","40",1147,"vessel",12.674297,42.6384261,"345.931655311 km"
"2611",1872,"ionic islands","13",545,"vessel",-71.0961639,42.452318,"6475.15521572 km"
"2612",1872,"ionic islands","2",562,"steamboat",-71.0961639,42.452318,"6475.15521572 km"
"2613",1872,"greece","250",21528,"vessel",21.9999569,39.000041,"1001.80063751 km"
"2614",1872,"greece","",NA,"steamboat",21.9999569,39.000041,"1001.80063751 km"
"2615",1872,"mediterranean france","53",13765,"vessel",5.4404587,43.2353442,"714.930492968 km"
"2616",1872,"mediterranean france","51",21277,"steamboat",5.4404587,43.2353442,"714.930492968 km"
"2617",1872,"atlantic france","8",1834,"vessel",4.8406848,44.1211642,"725.242647921 km"
"2618",1872,"algeria","9",2337,"vessel",2.9999825,28.0000272,"2176.99823126 km"
"2619",1872,"spain –","1",248,"vessel",-4.0031039,40.0028028,"1578.55733565 km"
"2620",1872,"spain –","",NA,"steamboat",-4.0031039,40.0028028,"1578.55733565 km"
"2621",1872,"uk – malta _vessels","7",616,"vessel",NA,NA,NA
"2622",1872,"uk – malta _vessels","",NA,"steamboat",NA,NA,NA
"2623",1872,"uk – malta _vessels","",NA,"steamboat",NA,NA,NA
"2624",1872,"uk –","208",79280,"vessel",-3.2765752,54.7023545,"1572.85537912 km"
"2625",1872,"uk –","107",108914,"steamboat",-3.2765752,54.7023545,"1572.85537912 km"
"2626",1872,"low countries","5",369,"vessel",NA,NA,NA
"2627",1872,"low countries","5",3674,"steamboat",NA,NA,NA
"2628",1872,"belgium","10",2346,"vessel",4.66696,50.6407351,"874.632188249 km"
"2629",1872,"hamburg ","2",347,"vessel",10.000654,53.5503414,"919.635267353 km"
"2630",1872,"sweden and norway","10",1175,"vessel",17.3117254,62.3938656,"1877.3431426 km"
"2631",1872,"russia black sea","84",25787,"vessel",85.0188107,56.4834029,"4898.56295882 km"
"2632",1872,"russia black sea","2",789,"steamboat",85.0188107,56.4834029,"4898.56295882 km"
"2633",1872,"turkey","332",31227,"vessel",34.9249653,38.9597594,"1888.62396614 km"
"2634",1872,"turkey","213",126746,"steamboat",34.9249653,38.9597594,"1888.62396614 km"
"2635",1872,"moldavia","47",11258,"vessel",28.5110236,47.286747,"1144.90039841 km"
"2636",1872,"moldavia","13",7472,"steamboat",28.5110236,47.286747,"1144.90039841 km"
"2637",1872,"valacchia","69",16099,"vessel",NA,NA,NA
"2638",1872,"valacchia","14",7669,"steamboat",NA,NA,NA
"2639",1872,"egypt","13",3919,"vessel",29.2675469,26.2540493,"2556.17720792 km"
"2640",1872,"egypt","55",64390,"steamboat",29.2675469,26.2540493,"2556.17720792 km"
"2641",1872,"tunisia","3",197,"vessel",9.400138,33.8439408,"1362.73600984 km"
"2642",1872,"morocco","2",362,"vessel",-7.3366042,31.1728192,"2431.80681967 km"
"2643",1872,"s. domingo","1",149,"vessel",-41.3408739,-20.9514413,"9236.36248811 km"
"2644",1872,"usa","53",23398,"vessel",-100.4458824,39.7837304,"8503.50783997 km"
"2645",1872,"american uk","4",1914,"vessel",-2.1924488,53.0407826,"1416.55744226 km"
"2646",1872,"venezuela","1",136,"vessel",-66.1109317,8.0018709,"8591.75584662 km"
"2647",1872,"uruguay","1",361,"vessel",-56.0201524,-32.8755547,"11174.5251877 km"
"2648",1872,"brazil","14",2605,"vessel",-53.1999999,-10.3333332,"9098.17641607 km"
"2649",1872,"chile","1",228,"vessel",-71.3187696,-31.7613364,"12104.4331876 km"
"2650",1872,"asian uk –","1",247,"vessel",0.101622167247,52.2049696,"1235.5292921 km"
"2651",1872,"asian uk –","16",15168,"steamboat",0.101622167247,52.2049696,"1235.5292921 km"
"2652",1872,"","",NA,"vessel",NA,NA,NA
"2653",1872,"total","7096",459192,"vessel",10.0380537862,48.4055831,"417.452581931 km"
"2654",1872,"total","1700",534088,"steamboat",10.0380537862,48.4055831,"417.452581931 km"
"2655",1872,"total general","8796",9983280,"vessel",120.8991416,14.2884022,"10167.4794185 km"
"1993",1873,"austria","4251",109022,"vessel",13.199959,47.2000338,"177.792924595 km"
"1994",1873,"austria","649",87125,"steamboat",13.199959,47.2000338,"177.792924595 km"
"1995",1873,"veneto","710",21750,"vessel",11.8665254,45.6476663,"148.427248 km"
"1996",1873,"veneto","202",69391,"steamboat",11.8665254,45.6476663,"148.427248 km"
"1997",1873,"romagna e marche","254",13069,"vessel",11.7434454,44.1882823,"228.039042318 km"
"1998",1873,"romagna e marche","42",8358,"steamboat",11.7434454,44.1882823,"228.039042318 km"
"1999",1873,"neaples","435",18835,"vessel",NA,NA,NA
"2000",1873,"neaples","",NA,"steamboat",NA,NA,NA
"2001",1873,"sicily","74",11043,"vessel",14.155048,37.587794,"896.011387699 km"
"2002",1873,"sicily","",NA,"steamboat",14.155048,37.587794,"896.011387699 km"
"2003",1873,"toscana","",NA,"vessel",11.1389204,43.4586541,"320.934988239 km"
"2004",1873,"sardegna","6",11403,"vessel",9.0305773,40.0912813,"728.621829822 km"
"2005",1873,"sardegna","",NA,"steamboat",9.0305773,40.0912813,"728.621829822 km"
"2006",1873,"ionic islands","14",1036,"vessel",-71.0961639,42.452318,"6475.15521572 km"
"2007",1873,"ionic islands","1",188,"steamboat",-71.0961639,42.452318,"6475.15521572 km"
"2008",1873,"greece","173",13153,"vessel",21.9999569,39.000041,"1001.80063751 km"
"2009",1873,"greece","9",5294,"steamboat",21.9999569,39.000041,"1001.80063751 km"
"2010",1873,"mediterranean france","34",8310,"vessel",5.4404587,43.2353442,"714.930492968 km"
"2011",1873,"mediterranean france","35",18138,"steamboat",5.4404587,43.2353442,"714.930492968 km"
"2012",1873,"atlantic france","1",329,"vessel",4.8406848,44.1211642,"725.242647921 km"
"2013",1873,"algeria","1",251,"vessel",2.9999825,28.0000272,"2176.99823126 km"
"2014",1873,"spain –","1",178,"vessel",-4.0031039,40.0028028,"1578.55733565 km"
"2015",1873,"spain –","",NA,"steamboat",-4.0031039,40.0028028,"1578.55733565 km"
"2016",1873,"uk – malta _vessels","2",145,"vessel",NA,NA,NA
"2017",1873,"uk – malta _vessels","",NA,"steamboat",NA,NA,NA
"2018",1873,"uk – malta _vessels","",NA,"steamboat",NA,NA,NA
"2019",1873,"uk –","152",53079,"vessel",-3.2765752,54.7023545,"1572.85537912 km"
"2020",1873,"uk –","94",103697,"steamboat",-3.2765752,54.7023545,"1572.85537912 km"
"2021",1873,"uk –","2",1460,"steamboat",-3.2765752,54.7023545,"1572.85537912 km"
"2022",1873,"belgium","8",2717,"vessel",4.66696,50.6407351,"874.632188249 km"
"2023",1873,"belgium","1",841,"steamboat",4.66696,50.6407351,"874.632188249 km"
"2024",1873,"hamburg ","1",116,"vessel",10.000654,53.5503414,"919.635267353 km"
"2025",1873,"sweden and norway","6",691,"vessel",17.3117254,62.3938656,"1877.3431426 km"
"2026",1873,"russia black sea","128",37516,"vessel",85.0188107,56.4834029,"4898.56295882 km"
"2027",1873,"russia black sea","9",6394,"steamboat",85.0188107,56.4834029,"4898.56295882 km"
"2028",1873,"turkey","275",26673,"vessel",34.9249653,38.9597594,"1888.62396614 km"
"2029",1873,"turkey","210",129276,"steamboat",34.9249653,38.9597594,"1888.62396614 km"
"2030",1873,"moldavia","46",10051,"vessel",28.5110236,47.286747,"1144.90039841 km"
"2031",1873,"moldavia","7",4372,"steamboat",28.5110236,47.286747,"1144.90039841 km"
"2032",1873,"valacchia","40",8133,"vessel",NA,NA,NA
"2033",1873,"valacchia","",NA,"steamboat",NA,NA,NA
"2034",1873,"egypt","9",2600,"vessel",29.2675469,26.2540493,"2556.17720792 km"
"2035",1873,"egypt","55",63829,"steamboat",29.2675469,26.2540493,"2556.17720792 km"
"2036",1873,"tunisia","4",266,"vessel",9.400138,33.8439408,"1362.73600984 km"
"2037",1873,"s. domingo","1",204,"vessel",-41.3408739,-20.9514413,"9236.36248811 km"
"2038",1873,"usa","52",22342,"vessel",-100.4458824,39.7837304,"8503.50783997 km"
"2039",1873,"american uk","2",608,"vessel",-2.1924488,53.0407826,"1416.55744226 km"
"2040",1873,"brazil","20",3792,"vessel",-53.1999999,-10.3333332,"9098.17641607 km"
"2041",1873,"brazil","1",804,"steamboat",-53.1999999,-10.3333332,"9098.17641607 km"
"2042",1873,"peru","4",1219,"vessel",-75.0458514,-6.8699696,"10459.9525756 km"
"2043",1873,"asian uk –","3",1741,"vessel",0.101622167247,52.2049696,"1235.5292921 km"
"2044",1873,"asian uk –","21",20588,"steamboat",0.101622167247,52.2049696,"1235.5292921 km"
"2045",1873,"japan","1",1013,"vessel",139.2394179,36.5748441,"9389.89922383 km"
"2046",1873,"","",NA,"vessel",NA,NA,NA
"2047",1873,"total","6707",378269,"vessel",10.0380537862,48.4055831,"417.452581931 km"
"2048",1873,"total","1339",529765,"steamboat",10.0380537862,48.4055831,"417.452581931 km"
"2049",1873,"total general","8046",899087,"vessel",120.8991416,14.2884022,"10167.4794185 km"
"1342",1874,"austria","4288",118085,"vessel",13.199959,47.2000338,"177.792924595 km"
"1343",1874,"austria","589",74769,"steamboat",13.199959,47.2000338,"177.792924595 km"
"1344",1874,"italy","1693",91213,"vessel",12.674297,42.6384261,"345.931655311 km"
"1345",1874,"italy","316",104696,"steamboat",12.674297,42.6384261,"345.931655311 km"
"1346",1874,"greece","216",18479,"vessel",21.9999569,39.000041,"1001.80063751 km"
"1347",1874,"greece","51",34235,"steamboat",21.9999569,39.000041,"1001.80063751 km"
"1348",1874,"mediterranean france","34",8570,"vessel",5.4404587,43.2353442,"714.930492968 km"
"1349",1874,"mediterranean france","52",25798,"steamboat",5.4404587,43.2353442,"714.930492968 km"
"1350",1874,"algeria","2",353,"vessel",2.9999825,28.0000272,"2176.99823126 km"
"1351",1874,"portugal","1",200,"vessel",-7.8896262,40.033265,"1870.41416999 km"
"1352",1874,"uk – malta","5",1507,"vessel",-0.3402597,51.8246673,"1241.21185177 km"
"1353",1874,"uk – malta","",NA,"steamboat",-0.3402597,51.8246673,"1241.21185177 km"
"1354",1874,"uk –","145",55472,"vessel",-3.2765752,54.7023545,"1572.85537912 km"
"1355",1874,"uk –","95",101681,"steamboat",-3.2765752,54.7023545,"1572.85537912 km"
"1356",1874,"low countries","2",340,"vessel",NA,NA,NA
"1357",1874,"belgium","10",1635,"vessel",4.66696,50.6407351,"874.632188249 km"
"1358",1874,"sweden and norway","10",1256,"vessel",17.3117254,62.3938656,"1877.3431426 km"
"1359",1874,"russia black sea","86",22917,"vessel",85.0188107,56.4834029,"4898.56295882 km"
"1360",1874,"russia black sea","25",20731,"steamboat",85.0188107,56.4834029,"4898.56295882 km"
"1361",1874,"turkey","225",21229,"vessel",34.9249653,38.9597594,"1888.62396614 km"
"1362",1874,"turkey","211",131668,"steamboat",34.9249653,38.9597594,"1888.62396614 km"
"1363",1874,"moldavia","25",4448,"vessel",28.5110236,47.286747,"1144.90039841 km"
"1364",1874,"moldavia","7",4477,"steamboat",28.5110236,47.286747,"1144.90039841 km"
"1365",1874,"valacchia","20",3815,"vessel",NA,NA,NA
"1366",1874,"valacchia","4",2500,"steamboat",NA,NA,NA
"1367",1874,"egypt","4",1412,"vessel",29.2675469,26.2540493,"2556.17720792 km"
"1368",1874,"egypt","53",63043,"steamboat",29.2675469,26.2540493,"2556.17720792 km"
"1369",1874,"tunisia","6",440,"vessel",9.400138,33.8439408,"1362.73600984 km"
"1370",1874,"usa","66",26199,"vessel",-100.4458824,39.7837304,"8503.50783997 km"
"1371",1874,"american uk","3",964,"vessel",-2.1924488,53.0407826,"1416.55744226 km"
"1372",1874,"venezuela","1",152,"vessel",-66.1109317,8.0018709,"8591.75584662 km"
"1373",1874,"brazil","14",2777,"vessel",-53.1999999,-10.3333332,"9098.17641607 km"
"1374",1874,"asian uk –","1",267,"vessel",0.101622167247,52.2049696,"1235.5292921 km"
"1375",1874,"asian uk –","22",19952,"steamboat",0.101622167247,52.2049696,"1235.5292921 km"
"1376",1874,"","",NA,"vessel",NA,NA,NA
"1377",1874,"total","6857",381746,"vessel",10.0380537862,48.4055831,"417.452581931 km"
"1378",1874,"total","1425",583550,"steamboat",10.0380537862,48.4055831,"417.452581931 km"
"1379",1874,"total general","8282",965290,"vessel",120.8991416,14.2884022,"10167.4794185 km"
"2226",1875,"austria","4202",127421,"vessel",13.199959,47.2000338,"177.792924595 km"
"2227",1875,"austria","634",87029,"steamboat",13.199959,47.2000338,"177.792924595 km"
"2228",1875,"italy","1549",82038,"vessel",12.674297,42.6384261,"345.931655311 km"
"2229",1875,"italy","355",119316,"steamboat",12.674297,42.6384261,"345.931655311 km"
"2230",1875,"greece","220",20622,"vessel",21.9999569,39.000041,"1001.80063751 km"
"2231",1875,"greece","54",35375,"steamboat",21.9999569,39.000041,"1001.80063751 km"
"2232",1875,"mediterranean france","41",11628,"vessel",5.4404587,43.2353442,"714.930492968 km"
"2233",1875,"mediterranean france","58",30526,"steamboat",5.4404587,43.2353442,"714.930492968 km"
"2234",1875,"algeria","2",724,"vessel",2.9999825,28.0000272,"2176.99823126 km"
"2235",1875,"algeria","",NA,"steamboat",2.9999825,28.0000272,"2176.99823126 km"
"2236",1875,"uk – malta","8",3318,"vessel",-0.3402597,51.8246673,"1241.21185177 km"
"2237",1875,"uk – malta","1",872,"steamboat",-0.3402597,51.8246673,"1241.21185177 km"
"2238",1875,"uk – malta","",NA,"steamboat",-0.3402597,51.8246673,"1241.21185177 km"
"2239",1875,"uk –","113",40782,"vessel",-3.2765752,54.7023545,"1572.85537912 km"
"2240",1875,"uk –","127",130759,"steamboat",-3.2765752,54.7023545,"1572.85537912 km"
"2241",1875,"belgium","7",1302,"vessel",4.66696,50.6407351,"874.632188249 km"
"2242",1875,"hamburg","1",160,"vessel",10.000654,53.5503414,"919.635267353 km"
"2243",1875,"sweden and norway","8",987,"vessel",17.3117254,62.3938656,"1877.3431426 km"
"2244",1875,"russia black sea","58",13927,"vessel",85.0188107,56.4834029,"4898.56295882 km"
"2245",1875,"russia black sea","8",5468,"steamboat",85.0188107,56.4834029,"4898.56295882 km"
"2246",1875,"turkey","293",21922,"vessel",34.9249653,38.9597594,"1888.62396614 km"
"2247",1875,"turkey","215",134497,"steamboat",34.9249653,38.9597594,"1888.62396614 km"
"2248",1875,"moldavia","25",5823,"vessel",28.5110236,47.286747,"1144.90039841 km"
"2249",1875,"moldavia","5",4583,"steamboat",28.5110236,47.286747,"1144.90039841 km"
"2250",1875,"valacchia","3",648,"vessel",NA,NA,NA
"2251",1875,"valacchia","1",749,"steamboat",NA,NA,NA
"2252",1875,"egypt","3",1138,"vessel",29.2675469,26.2540493,"2556.17720792 km"
"2253",1875,"egypt","53",63956,"steamboat",29.2675469,26.2540493,"2556.17720792 km"
"2254",1875,"tunisia","4",242,"vessel",9.400138,33.8439408,"1362.73600984 km"
"2255",1875,"usa","55",24361,"vessel",-100.4458824,39.7837304,"8503.50783997 km"
"2256",1875,"american uk","2",1074,"vessel",-2.1924488,53.0407826,"1416.55744226 km"
"2257",1875,"brazil","19",4125,"vessel",-53.1999999,-10.3333332,"9098.17641607 km"
"2258",1875,"asian uk –","2",1366,"vessel",0.101622167247,52.2049696,"1235.5292921 km"
"2259",1875,"asian uk –","25",26847,"steamboat",0.101622167247,52.2049696,"1235.5292921 km"
"2260",1875,"china","1",329,"vessel",104.999927,35.000074,"7418.2605458 km"
"2261",1875,"","",NA,"vessel",NA,NA,NA
"2262",1875,"total","6616",363937,"vessel",10.0380537862,48.4055831,"417.452581931 km"
"2263",1875,"total","1536",639977,"steamboat",10.0380537862,48.4055831,"417.452581931 km"
"2264",1875,"total general","8252",1003914,"vessel",120.8991416,14.2884022,"10167.4794185 km"
"1246",1876,"austria","4072",104890,"vessel",13.199959,47.2000338,"177.792924595 km"
"1247",1876,"austria","615",95467,"steamboat",13.199959,47.2000338,"177.792924595 km"
"1248",1876,"italy","1480",70034,"vessel",12.674297,42.6384261,"345.931655311 km"
"1249",1876,"italy","345",112745,"steamboat",12.674297,42.6384261,"345.931655311 km"
"1250",1876,"greece","153",12510,"vessel",21.9999569,39.000041,"1001.80063751 km"
"1251",1876,"greece","44",29389,"steamboat",21.9999569,39.000041,"1001.80063751 km"
"1252",1876,"mediterranean france","27",6710,"vessel",5.4404587,43.2353442,"714.930492968 km"
"1253",1876,"mediterranean france","54",36370,"steamboat",5.4404587,43.2353442,"714.930492968 km"
"1254",1876,"algeria","4",660,"vessel",2.9999825,28.0000272,"2176.99823126 km"
"1255",1876,"spain","3",795,"vessel",-4.0031039,40.0028028,"1578.55733565 km"
"1256",1876,"uk – malta","1",280,"vessel",-0.3402597,51.8246673,"1241.21185177 km"
"1257",1876,"uk – malta","1",1009,"steamboat",-0.3402597,51.8246673,"1241.21185177 km"
"1258",1876,"uk – malta","",NA,"steamboat",-0.3402597,51.8246673,"1241.21185177 km"
"1259",1876,"uk –","146",53965,"vessel",-3.2765752,54.7023545,"1572.85537912 km"
"1260",1876,"uk –","124",131058,"steamboat",-3.2765752,54.7023545,"1572.85537912 km"
"1261",1876,"belgium","7",1222,"vessel",4.66696,50.6407351,"874.632188249 km"
"1262",1876,"sweden and norway","7",975,"vessel",17.3117254,62.3938656,"1877.3431426 km"
"1263",1876,"russia black sea","64",14869,"vessel",85.0188107,56.4834029,"4898.56295882 km"
"1264",1876,"russia black sea","12",13257,"steamboat",85.0188107,56.4834029,"4898.56295882 km"
"1265",1876,"turkey","257",22819,"vessel",34.9249653,38.9597594,"1888.62396614 km"
"1266",1876,"turkey","216",140772,"steamboat",34.9249653,38.9597594,"1888.62396614 km"
"1267",1876,"moldavia","13",2843,"vessel",28.5110236,47.286747,"1144.90039841 km"
"1268",1876,"moldavia","3",1630,"steamboat",28.5110236,47.286747,"1144.90039841 km"
"1269",1876,"valacchia","20",4451,"vessel",NA,NA,NA
"1270",1876,"valacchia","",NA,"steamboat",NA,NA,NA
"1271",1876,"egypt","1",157,"vessel",29.2675469,26.2540493,"2556.17720792 km"
"1272",1876,"egypt","54",64613,"steamboat",29.2675469,26.2540493,"2556.17720792 km"
"1273",1876,"tunisia","3",359,"vessel",9.400138,33.8439408,"1362.73600984 km"
"1274",1876,"western africa","1",362,"vessel",19.8929785,-33.7921748,"8819.41944642 km"
"1275",1876,"s. domingo","1",163,"vessel",-41.3408739,-20.9514413,"9236.36248811 km"
"1276",1876,"usa","67",30785,"vessel",-100.4458824,39.7837304,"8503.50783997 km"
"1277",1876,"american uk","4",1128,"vessel",-2.1924488,53.0407826,"1416.55744226 km"
"1278",1876,"brazil","28",5588,"vessel",-53.1999999,-10.3333332,"9098.17641607 km"
"1279",1876,"asian uk","3",999,"vessel",0.101622167247,52.2049696,"1235.5292921 km"
"1280",1876,"asian uk","21",22796,"steamboat",0.101622167247,52.2049696,"1235.5292921 km"
"1281",1876,"","",NA,"vessel",NA,NA,NA
"1282",1876,"total","6362",336574,"vessel",10.0380537862,48.4055831,"417.452581931 km"
"1283",1876,"total","1489",649106,"steamboat",10.0380537862,48.4055831,"417.452581931 km"
"1284",1876,"total general","7851",985682,"vessel",120.8991416,14.2884022,"10167.4794185 km"
"2185",1877,"austria","4249",115778,"vessel",13.199959,47.2000338,"177.792924595 km"
"2186",1877,"austria","605",90351,"steamboat",13.199959,47.2000338,"177.792924595 km"
"2187",1877,"italy","1867",89937,"vessel",12.674297,42.6384261,"345.931655311 km"
"2188",1877,"italy","384",126931,"steamboat",12.674297,42.6384261,"345.931655311 km"
"2189",1877,"greece","194",17218,"vessel",21.9999569,39.000041,"1001.80063751 km"
"2190",1877,"greece","30",19874,"steamboat",21.9999569,39.000041,"1001.80063751 km"
"2191",1877,"mediterranean france","32",9882,"vessel",5.4404587,43.2353442,"714.930492968 km"
"2192",1877,"mediterranean france","47",26437,"steamboat",5.4404587,43.2353442,"714.930492968 km"
"2193",1877,"algeria","5",1079,"vessel",2.9999825,28.0000272,"2176.99823126 km"
"2194",1877,"spain","3",1266,"vessel",-4.0031039,40.0028028,"1578.55733565 km"
"2195",1877,"spain","1",680,"steamboat",-4.0031039,40.0028028,"1578.55733565 km"
"2196",1877,"uk – malta","2",363,"vessel",-0.3402597,51.8246673,"1241.21185177 km"
"2197",1877,"uk – malta","8",5654,"steamboat",-0.3402597,51.8246673,"1241.21185177 km"
"2198",1877,"uk – malta","",NA,"steamboat",-0.3402597,51.8246673,"1241.21185177 km"
"2199",1877,"uk –","100",39101,"vessel",-3.2765752,54.7023545,"1572.85537912 km"
"2200",1877,"uk –","151",158995,"steamboat",-3.2765752,54.7023545,"1572.85537912 km"
"2201",1877,"low countries","1",81,"vessel",NA,NA,NA
"2202",1877,"belgium","9",2012,"vessel",4.66696,50.6407351,"874.632188249 km"
"2203",1877,"sweden and norway","11",1766,"vessel",17.3117254,62.3938656,"1877.3431426 km"
"2204",1877,"russia black sea","35",7655,"vessel",85.0188107,56.4834029,"4898.56295882 km"
"2205",1877,"russia black sea","4",3377,"steamboat",85.0188107,56.4834029,"4898.56295882 km"
"2206",1877,"turkey","304",25605,"vessel",34.9249653,38.9597594,"1888.62396614 km"
"2207",1877,"turkey","265",190450,"steamboat",34.9249653,38.9597594,"1888.62396614 km"
"2208",1877,"moldavia","7",1653,"vessel",28.5110236,47.286747,"1144.90039841 km"
"2209",1877,"moldavia","3",2806,"steamboat",28.5110236,47.286747,"1144.90039841 km"
"2210",1877,"valacchia","7",1696,"vessel",NA,NA,NA
"2211",1877,"valacchia","",NA,"steamboat",NA,NA,NA
"2212",1877,"egypt","2",644,"vessel",29.2675469,26.2540493,"2556.17720792 km"
"2213",1877,"egypt","54",68516,"steamboat",29.2675469,26.2540493,"2556.17720792 km"
"2214",1877,"maghreb","2",345,"vessel",44.3733934304,33.38367245,"2937.98284937 km"
"2215",1877,"maghreb","",NA,"steamboat",44.3733934304,33.38367245,"2937.98284937 km"
"2216",1877,"usa","100",49836,"vessel",-100.4458824,39.7837304,"8503.50783997 km"
"2217",1877,"american uk","1",345,"vessel",-2.1924488,53.0407826,"1416.55744226 km"
"2218",1877,"brazil","17",3785,"vessel",-53.1999999,-10.3333332,"9098.17641607 km"
"2219",1877,"peru","1",233,"vessel",-75.0458514,-6.8699696,"10459.9525756 km"
"2220",1877,"asian uk","1",298,"vessel",0.101622167247,52.2049696,"1235.5292921 km"
"2221",1877,"asian uk","20",24828,"steamboat",0.101622167247,52.2049696,"1235.5292921 km"
"2222",1877,"","",NA,"vessel",NA,NA,NA
"2223",1877,"total","6950",370382,"vessel",10.0380537862,48.4055831,"417.452581931 km"
"2224",1877,"total","1572",718890,"steamboat",10.0380537862,48.4055831,"417.452581931 km"
"2225",1877,"total general","8522",1089972,"vessel",120.8991416,14.2884022,"10167.4794185 km"
"2265",1878,"austria","4508",111419,"vessel",13.199959,47.2000338,"177.792924595 km"
"2266",1878,"austria","623",190151,"steamboat",13.199959,47.2000338,"177.792924595 km"
"2267",1878,"italy","1585",75583,"vessel",12.674297,42.6384261,"345.931655311 km"
"2268",1878,"italy","355",115276,"steamboat",12.674297,42.6384261,"345.931655311 km"
"2269",1878,"greece","174",14550,"vessel",21.9999569,39.000041,"1001.80063751 km"
"2270",1878,"greece","19",10847,"steamboat",21.9999569,39.000041,"1001.80063751 km"
"2271",1878,"mediterranean france","20",5749,"vessel",5.4404587,43.2353442,"714.930492968 km"
"2272",1878,"mediterranean france","69",45498,"steamboat",5.4404587,43.2353442,"714.930492968 km"
"2273",1878,"algeria","8",2010,"vessel",2.9999825,28.0000272,"2176.99823126 km"
"2274",1878,"spain","2",440,"vessel",-4.0031039,40.0028028,"1578.55733565 km"
"2275",1878,"uk – malta","2",438,"vessel",-0.3402597,51.8246673,"1241.21185177 km"
"2276",1878,"uk – malta","1",875,"steamboat",-0.3402597,51.8246673,"1241.21185177 km"
"2277",1878,"uk – malta","",NA,"steamboat",-0.3402597,51.8246673,"1241.21185177 km"
"2278",1878,"uk –","119",41202,"vessel",-3.2765752,54.7023545,"1572.85537912 km"
"2279",1878,"uk –","119",131410,"steamboat",-3.2765752,54.7023545,"1572.85537912 km"
"2280",1878,"belgium","10",1778,"vessel",4.66696,50.6407351,"874.632188249 km"
"2281",1878,"sweden and norway","10",1926,"vessel",17.3117254,62.3938656,"1877.3431426 km"
"2282",1878,"sweden and norway","1",876,"steamboat",17.3117254,62.3938656,"1877.3431426 km"
"2283",1878,"russia black sea","33",8592,"vessel",85.0188107,56.4834029,"4898.56295882 km"
"2284",1878,"russia black sea","18",13778,"steamboat",85.0188107,56.4834029,"4898.56295882 km"
"2285",1878,"turkey","152",14395,"vessel",34.9249653,38.9597594,"1888.62396614 km"
"2286",1878,"turkey","296",217237,"steamboat",34.9249653,38.9597594,"1888.62396614 km"
"2287",1878,"moldavia","3",719,"vessel",28.5110236,47.286747,"1144.90039841 km"
"2288",1878,"moldavia","3",2147,"steamboat",28.5110236,47.286747,"1144.90039841 km"
"2289",1878,"valacchia","8",1593,"vessel",NA,NA,NA
"2290",1878,"valacchia","10",5219,"steamboat",NA,NA,NA
"2291",1878,"egypt","1",478,"vessel",29.2675469,26.2540493,"2556.17720792 km"
"2292",1878,"egypt","54",67553,"steamboat",29.2675469,26.2540493,"2556.17720792 km"
"2293",1878,"maghreb","3",628,"vessel",44.3733934304,33.38367245,"2937.98284937 km"
"2294",1878,"maghreb","1",1118,"steamboat",44.3733934304,33.38367245,"2937.98284937 km"
"2295",1878,"western africa","1",206,"vessel",19.8929785,-33.7921748,"8819.41944642 km"
"2296",1878,"usa","95",47720,"vessel",-100.4458824,39.7837304,"8503.50783997 km"
"2297",1878,"usa","1",876,"steamboat",-100.4458824,39.7837304,"8503.50783997 km"
"2298",1878,"american uk","4",1804,"vessel",-2.1924488,53.0407826,"1416.55744226 km"
"2299",1878,"venezuela","1",148,"vessel",-66.1109317,8.0018709,"8591.75584662 km"
"2300",1878,"brazil","30",5660,"vessel",-53.1999999,-10.3333332,"9098.17641607 km"
"2301",1878,"asian uk","2",630,"vessel",0.101622167247,52.2049696,"1235.5292921 km"
"2302",1878,"asian uk","24",29964,"steamboat",0.101622167247,52.2049696,"1235.5292921 km"
"2303",1878,"","",NA,"vessel",NA,NA,NA
"2304",1878,"total","6771",285294,"vessel",10.0380537862,48.4055831,"417.452581931 km"
"2305",1878,"total","1594",882821,"steamboat",10.0380537862,48.4055831,"417.452581931 km"
"2306",1878,"total general","8365",1168115,"vessel",120.8991416,14.2884022,"10167.4794185 km"
"854",1879,"austria-hungary","",NA,"vessel",16.3631959,48.2103746,"346.357329152 km"
"855",1879,"austro-illirian litoral","2974",61555,"vessel",NA,NA,NA
"856",1879,"austro-illirian litoral","362",21561,"steamboat",NA,NA,NA
"857",1879,"hungarian litoral","213",9592,"vessel",NA,NA,NA
"858",1879,"hungarian litoral","116",28048,"steamboat",NA,NA,NA
"859",1879,"dalmatia","818",30516,"vessel",-76.9024751,40.6542515,"6983.21370874 km"
"860",1879,"dalmatia","107",60223,"steamboat",-76.9024751,40.6542515,"6983.21370874 km"
"861",1879,"total","4005",101663,"vessel",10.0380537862,48.4055831,"417.452581931 km"
"862",1879,"total","585",112832,"steamboat",10.0380537862,48.4055831,"417.452581931 km"
"863",1879,"americas","",NA,"vessel",-73.1349654,-13.6154417,"10842.832525 km"
"864",1879,"canada -uk","",NA,"vessel",-1.588492,50.9625195,"1279.98244076 km"
"865",1879,"usa","112",66496,"vessel",-100.4458824,39.7837304,"8503.50783997 km"
"866",1879,"usa","",NA,"steamboat",-100.4458824,39.7837304,"8503.50783997 km"
"867",1879,"s. domingo","1",434,"vessel",-41.3408739,-20.9514413,"9236.36248811 km"
"868",1879,"other american uk","",NA,"vessel",NA,NA,NA
"869",1879,"brazil","33",6952,"vessel",-53.1999999,-10.3333332,"9098.17641607 km"
